"id","alt_label","definition","identifier","notation","pref_label","uri"
"4973","Sternal Manubrium","The upper segment of the sternum, quadrangular in shape, as well as wider superiorly and narrower inferiorly. The sternal manubrium articulates with the clavicle and first two ribs. (NCI)","C52730","STERNAL MANUBRIUM","Sternal Manubrium","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C52730"
"4974","","Any of the segments of the body of the sternum.","C176320","STERNEBRA","Sternebra","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C176320"
"4975","Sternoclavicular Joint","The synovial juncture between the medial end of the clavicle and the anterior segment of the sternum. (NCI)","C33615","STERNOCLAVICULAR JOINT","Sternoclavicular Joint","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33615"
"4976","Sterna","The long, flat bone or sternebrae connecting with the cartilage of some ribs.","C12793","STERNUM","Sternum","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12793"
"4977","","The portion of the gastrointestinal tract located between the esophagus and the proximal duodenum.","C12391","STOMACH","Stomach","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12391"
"4978","","A group of subcortical nuclei of the basal ganglia comprising the caudate and putamen dorsally, and the nucleus accumbens as well as the olfactory tubercle ventrally.","C142370","STRIATUM","Striatum Nuclei","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C142370"
"4979","Subarachnoid;Subarachnoid Area","The space between the arachnoid membrane and the pia mater.","C156507","SUBARACHNOID SPACE","Subarachnoid Space","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C156507"
"4980","","A lymph node located in the thoracic cavity between the lungs. It is bordered by the carina of the trachea, lower lobe bronchus on the left and the bronchus intermedius on the right. (NCI)","C117873","SUBCARINAL LYMPH NODE","Subcarinal Lymph Node","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C117873"
"4981","","One of the arteries of the thorax; in general it arises from the brachiocephalic artery or the aortic arch and branches into several arteries to supply blood to the head, neck, and arm/forelimb.","C33643","SUBCLAVIAN ARTERY","Subclavian Artery","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33643"
"4982","","The vein that drains the axillary vein and joins the internal jugular vein to form the brachiocephalic vein. It runs parallel to the subclavian artery.","C12794","SUBCLAVIAN VEIN","Subclavian Vein","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12794"
"4983","Subcutaneous Tissue","Adipose and connective tissue located deep to the dermis.","C33645","SUBCUTIS","Subcutis","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33645"
"4984","Subglottis","The area of the larynx below the vocal cords down to the trachea. (NCI)","C12280","SUBGLOTTIS","Subglottis","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12280"
"4985","","A body region relating to the area under or adjacent to the tongue.","C102349","SUBLINGUAL REGION","Sublingual Region","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C102349"
"4986","Gland, Salivary, Mandibular;Submaxillary Gland","The salivary gland located adjacent to the mandible.","C12233","SUBMANDIBULAR GLAND","Submandibular Gland","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12233"
"4987","Lymph Node, Submandibular","Lymph node(s) adjacent to the mandible.","C77650","SUBMANDIBULAR LYMPH NODE","Submandibular Lymph Node","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C77650"
"4988","Suprahyoid Lymph Nodes","The lymph nodes located between the anterior bellies of the digastric muscles. (NCI)","C142322","SUBMENTAL LYMPH NODE","Submental Lymph Node","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C142322"
"4989","","A muscle in the shoulder, in general extending from the subscapular fossa to the lesser tubercle of the humerus; primary function is to medially rotate the humerus.","C33651","SUBSCAPULARIS MUSCLE","Subscapularis Muscle","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33651"
"4990","","The portion of the midbrain composed of two parts, the pars compacta and pars reticulata.","C12453","SUBSTANTIA NIGRA","Substantia Nigra","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12453"
"4991","Talocalcaneal Joint","The plane synovial joint between the talus and calcaneus bones of the foot.","C33653","SUBTALAR JOINT","Subtalar Joint","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33653"
"4992","Sweat Gland","The small coiled tubular glands in the skin that produce and secrete sweat.","C33712","SUDORIFEROUS GLAND","Sweat Gland","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33712"
"4993","","The portion of the femoral artery distal to the branching of the deep femoral artery that runs close to the skin.","C33661","SUPERFICIAL FEMORAL ARTERY","Superficial Femoral Artery","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33661"
"4994","","A lymph node located in a superficial part of the body.","C102716","SUPERFICIAL LYMPH NODE","Superficial Lymph Node","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C102716"
"4995","","A ridge on the frontal lobe of the brain located above the superior frontal sulcus.","C33674","SUPERIOR FRONTAL GYRUS","Superior Frontal Gyrus","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33674"
"4996","","The portion of the pubic ramus that lies between the body of the ilium and the inferior pubic ramus.","C132415","SUPERIOR PUBIC RAMUS","Superior Pubic Ramus","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C132415"
"4997","","An intracranial venous sinus that lies in a superior and midline location above the interhemispheric fissure along the superior border of the falx cerebri of the brain. The sinus receives blood from the cerebral veins and drains posteriorly into the lateral sinuses of the brain, which in turn drain into the internal jugular veins.","C12515","SUPERIOR SAGITTAL SINUS","Superior Sagittal Sinus","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12515"
"4998","","A ridge on the outer surface of the temporal lobe between the horizontal portion of the fissure of Sylvius and the superior temporal sulcus. (NCI)","C33698","SUPERIOR TEMPORAL GYRUS","Superior Temporal Gyrus","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33698"
"4999","","The large vein that terminates in the right atrium and transports deoxygenated blood from the head, neck, arms, and chest to the heart.","C12816","SUPERIOR VENA CAVA","Superior Vena Cava","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12816"
"5000","","A depression found at the base of the neck that is bounded thusly: superiorly by the posterior belly of the omohyoid muscle; inferiorly by the clavicle; and medially by the sternocleidomastoid muscle.","C142323","SUPRACLAVICULAR FOSSA","Supraclavicular Fossa","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C142323"
"5001","Supraclavicular Lymph Node","A lymph node which is located above the clavicle. (NCI)","C12903","SUPRACLAVICULAR LYMPH NODE","Supraclavicular Lymph Node","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12903"
"5002","","The upper part of the larynx, including the epiglottis; the area above the vocal cords.","C12279","SUPRAGLOTTIS","Supraglottis","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12279"
"5003","","A ridge on the anterior part of the inferior parietal lobe of the brain.","C33706","SUPRAMARGINAL GYRUS","Supramarginal Gyrus","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33706"
"5004","","The lowest central region of the abdomen, below the umbilical region and between the two iliac regions. (NCI)","C32755","SUPRAPUBIC REGION","Hypogastric Region","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C32755"
"5005","","The portion of the abdominal aorta cranial to the renal arteries.","C130168","SUPRARENAL AORTA","Suprarenal Aorta","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C130168"
"5006","","One of four muscles surrounding the glenohumeral joint, in general extending from the supraspinous fossa of the scapula to the greater tubercle of the humerus; primary function is to abduct the arm and provide muscular support to the shoulder.","C33709","SUPRASPINATUS MUSCLE","Supraspinatus Muscle","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33709"
"5007","","The part of the brain above the tentorium cerebellum. (NCI)","C12512","SUPRATENTORIAL BRAIN","Supratentorial Brain","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12512"
"5008","","A mass containing the cell bodies of sympathetic nerves. Sympathetic ganglia exist as paravertebral ganglia (located bilaterally adjacent to the spinal cord) or prevertebral ganglia (located close to the target organ).","C12467","SYMPATHETIC GANGLIA","Sympathetic Ganglion","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12467"
"5009","Synovia","The fluid within a joint capsule.","C33718","SYNOVIAL FLUID","Synovial Fluid","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33718"
"5010","T1 Vertebra","The first thoracic vertebra counting from the top down. (NCI)","C33720","T1 VERTEBRA","T1 Vertebra","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33720"
"5011","T10 Vertebra","The tenth thoracic vertebra counting from the top down. (NCI)","C33721","T10 VERTEBRA","T10 Vertebra","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33721"
"5012","T11 Vertebra","The eleventh thoracic vertebra counting from the top down. (NCI)","C33722","T11 VERTEBRA","T11 Vertebra","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33722"
"5013","T12 Vertebra","The twelfth thoracic vertebra counting from the top down. (NCI)","C33723","T12 VERTEBRA","T12 Vertebra","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33723"
"5014","T2 Vertebra","The second thoracic vertebra counting from the top down. (NCI)","C33724","T2 VERTEBRA","T2 Vertebra","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33724"
"5015","T3 Vertebra","The third thoracic vertebra counting from the top down. (NCI)","C33725","T3 VERTEBRA","T3 Vertebra","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33725"
"5016","T4 Vertebra","The fourth thoracic vertebra counting from the top down. (NCI)","C33726","T4 VERTEBRA","T4 Vertebra","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33726"
"5017","T5 Vertebra","The fifth thoracic vertebra counting from the top down. (NCI)","C33727","T5 VERTEBRA","T5 Vertebra","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33727"
"5018","T6 Vertebra","The sixth thoracic vertebra counting from the top down. (NCI)","C33728","T6 VERTEBRA","T6 Vertebra","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33728"
"5019","T7 Vertebra","The seventh thoracic vertebra counting from the top down. (NCI)","C33729","T7 VERTEBRA","T7 Vertebra","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33729"
"5020","T8 Vertebra","The eighth thoracic vertebra counting from the top down. (NCI)","C33730","T8 VERTEBRA","T8 Vertebra","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33730"
"5021","T9 Vertebra","The ninth thoracic vertebra counting from the top down. (NCI)","C33731","T9 VERTEBRA","T9 Vertebra","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33731"
"5022","","A flexible appendage caudal to the sacrum.","C77663","TAIL","Tail","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C77663"
"5023","Talus","The bone of the foot that connects with the tibia and fibula to form the ankle joint. (NCI)","C52799","TALUS","Talus","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C52799"
"5024","","A joint formed by the union of tarsal bones.","C33735","TARSAL JOINT","Tarsal Joint","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33735"
"5025","Bone, Tarsal","Any of the short bones between the tibiotarsal joint and the tarsometatarsal joint.","C12796","TARSUS BONE","Tarsal Bone","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12796"
"5026","","The dorsal part or roof plate of the midbrain, which consists of the pretectal area and the paired superior and inferior colliculi.","C12460","TECTUM MESENCEPHALI","Tectum Mesencephali","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12460"
"5027","","The flat area on either side of the head that is located posterior to the eye and forehead, anterior to the ear, and superior to the cheekbone.","C142369","TEMPLE","Temple","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C142369"
"5028","","A terminal branch of the external carotid artery that branches into the anterior and posterior temporal arteries. (NCI)","C33741","TEMPORAL ARTERY","Temporal Artery","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33741"
"5029","Temporal Bone","A large irregular bone situated at the base and side of the skull, connected with the mandible via the temporomandibular joint. The temporal bone consists of the squamous, tympanic and petrous parts. The petrous portion of the temporal bone contains the vestibulocochlear organ of the inner ear. (NCI)","C12797","TEMPORAL BONE","Temporal Bone","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12797"
"5030","","The second largest of the four cerebral lobes, the temporal lobe is approximately twenty two percent of the total neocortical volume. The temporal lobe can be divided into two main sections: first, the neocortex, comprising its lateral and inferolateral surfaces, and its standard cerebral cortex; and, second, the mesial temporal lobe, which is sometimes referred to as the limbic lobe, and includes the hippocampus, the amygdala, and the parahippocampal gyrus. Grossly, the lobe extends superiorly to the Sylvian fissure, and posteriorly to an imaginary line, the lateral parietotemporal line, which separates the temporal lobe from the inferior parietal lobule superiorly and the occipital lobe inferiorly. The middle cranial fossa forms its anterior and inferior boundaries.","C12353","TEMPORAL LOBE","Temporal Lobe","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12353"
"5031","Jaw Joint;TMJ","The joint between the head of the lower mandible and the temporal bone. (NCI)","C32888","TEMPOROMANDIBULAR JOINT","Jaw Joint","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C32888"
"5032","","A laminar extension of the dura mater that lies between, and separates, the cerebrum and the cerebellum. (NCI)","C33749","TENTORIUM CEREBELLI","Tentorium Cerebelli","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33749"
"5033","Testicle","The male gonad.","C12412","TESTIS","Testis","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12412"
"5034","","The portion of the diencephalon forming most of each lateral wall of the third ventricle.","C12459","THALAMUS","Thalamus","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12459"
"5035","Thigh","A part of the lower limb, located between hip and knee. (NCI)","C33763","THIGH","Thigh","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33763"
"5036","3RD DIAG;THIRD DIAGONAL BRANCH ARTERY SEGMENT","The third artery arising from the left anterior descending (LAD) artery that supplies the anterolateral wall, when counted from proximal to distal.","C102350","THIRD DIAGONAL BRANCH ARTERY","Third Diagonal Branch Artery","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C102350"
"5037","3RD OM;THIRD OBTUSE MARGINAL BRANCH ARTERY SEGMENT","The third artery arising from the left circumflex artery that supplies the lateral wall, when counted from proximal to distal.","C102351","THIRD OBTUSE MARGINAL BRANCH ARTERY","Third Obtuse Marginal Branch Artery","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C102351"
"5038","3RD LPL;THIRD POSTEROLATERAL DESCENDING ARTERY SEGMENT","In an individual with a left-dominant heart, this is the third branch that arises from the circumflex artery atrioventricular groove continuation when counted from proximal to distal. It supplies the posterolateral wall.","C102352","THIRD POSTEROLATERAL DESCENDING ARTERY","Third Posterolateral Descending Artery","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C102352"
"5039","3RD RPL;THIRD RIGHT POSTEROLATERAL ARTERY SEGMENT","In an individual with a right-dominant heart, this is the third branch that arises from the right coronary artery distal to the right posterior descending artery, when counted from proximal to distal.","C102353","THIRD RIGHT POSTEROLATERAL ARTERY","Third Right Posterolateral Artery","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C102353"
"5040","","The section of the aorta between the lower border of the fourth dorsal vertebrae and the aortic opening in the diaphragm. (NCI)","C33766","THORACIC AORTA","Thoracic Aorta","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33766"
"5041","","An artery that branches from the axillary artery or one of its branches, and that supplies the muscles and organs of the thorax.","C142325","THORACIC ARTERY","Thoracic Artery","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C142325"
