"id:ID","core","ct","described_value_domain","description","label","name","ordinal","role","simple_data_type","uri"
"3356","Perm","","","Identifier used to link related records across domains. This may be a one-to-one or a one-to-many relationship.","Link ID","URLNKID","8","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urlnkid"
"3357","Perm","","","Identifier used to link related records across domains. This will usually be a many-to-one relationship.","Link Group ID","URLNKGRP","9","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urlnkgrp"
"3358","Req","C129942","","Short character value for URTEST used as a column name when converting a dataset from a vertical format to a horizontal format. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in URTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). URTESTCD cannot contain characters other than letters, numbers, or underscores. Examples: ""COUNT"", ""LENGTH"", ""RBLDFLW"".","Short Name of Urinary Test","URTESTCD","10","Topic","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urtestcd"
"3359","Req","C129941","","Long name For URTESTCD. Examples: ""Count"", ""Length"", ""Renal Blood Flow"".","Name of Urinary Test","URTEST","11","Synonym Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urtest"
"3360","Perm","","","Further description of URTESTCD and URTEST.","Urinary Test Detail","URTSTDTL","12","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urtstdtl"
"3361","Perm","","","Used to define a category of topic-variable values.","Category for Urinary Test","URCAT","13","Grouping Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urcat"
"3362","Perm","","","Used to define a further categorization of URCAT values.","Subcategory for Urinary Test","URSCAT","14","Grouping Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urscat"
"3363","Exp","","","Result of the measurement or finding as originally received or collected.","Result or Finding in Original Units","URORRES","15","Result Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urorres"
"3364","Perm","C71620","","Unit for URORRES.","Original Units","URORRESU","16","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urorresu"
"3365","Exp","","","Contains the result value for all findings copied or derived from URORRES, in a standard format or in standard units. URSTRESC should store all results or findings in character format; if results are numeric, they should also be stored in numeric format in URSTRESN.","Character Result/Finding in Std Format","URSTRESC","17","Result Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urstresc"
"3366","Perm","","","Used for continuous or numeric results or findings in standard format; copied in numeric format from URSTRESC. URSTRESN should store all numeric test results or findings.","Numeric Result/Finding in Standard Units","URSTRESN","18","Result Qualifier","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urstresn"
"3367","Perm","C71620","","Standardized units used for URSTRESC and URSTRESN.","Standard Units","URSTRESU","19","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urstresu"
"3368","Perm","","","Used to categorize the result of a finding.","Result Category","URRESCAT","20","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urrescat"
"3369","Perm","C66789","","Used to indicate that a question was not asked or a test was not done, or a test was attempted but did not generate a result. Should be null or have a value of ""NOT DONE"".","Completion Status","URSTAT","21","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urstat"
"3370","Perm","","","Reason not done. Used in conjunction with URSTAT when value is ""NOT DONE"".","Reason Not Done","URREASND","22","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urreasnd"
"3371","Perm","C74456","","Anatomical location of the subject relevant to the collection of the measurement.","Location Used for the Measurement","URLOC","23","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urloc"
"3372","Perm","C99073","","Qualifier for anatomical location or specimen further detailing laterality. Examples: ""RIGHT"", ""LEFT"", ""BILATERAL"".","Laterality","URLAT","24","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urlat"
"3373","Perm","C99074","","Qualifier for anatomical location or specimen further detailing directionality. Examples: ""ANTERIOR"", ""LOWER"", ""PROXIMAL"".","Directionality","URDIR","25","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urdir"
"3374","Perm","C85492","","Method of the test or examination.","Method of Test or Examination","URMETHOD","26","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urmethod"
"3375","Exp","C66742","","Operationally derived indicator used to identify the last non-missing value prior to RFXSTDTC. The value should be ""Y"" or null.","Last Observation Before Exposure Flag","URLOBXFL","27","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urlobxfl"
"3376","Perm","C66742","","A baseline defined by the sponsor The value should be ""Y"" or null. Note that URBLFL is retained for backward compatibility. The authoritative baseline flag for statistical analysis is in an ADaM dataset.","Baseline Flag","URBLFL","28","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urblfl"
"3377","Perm","C66742","","Used to indicate a derived record (e.g., a record that represents the average of other records such as a computed baseline). Should be ""Y"" or null.","Derived Flag","URDRVFL","29","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urdrvfl"
"3378","Perm","C78735","","Role of the person who provided the evaluation. Used only for results that are subjective (e.g., assigned by a person or a group). Examples: ""ADJUDICATION COMMITTEE"", ""INDEPENDENT ASSESSOR"", ""RADIOLOGIST"".","Evaluator","UREVAL","30","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/ureval"
"3379","Perm","C96777","","Used to distinguish multiple evaluators with the same role recorded in UREVAL. Examples: ""RADIOLOGIST1"", ""RADIOLOGIST2"".","Evaluator Identifier","UREVALID","31","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urevalid"
"3380","Exp","","","Clinical encounter number. Numeric version of VISIT, used for sorting.","Visit Number","VISITNUM","32","Timing","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/visitnum"
"3381","Perm","","","Protocol-defined description of a clinical encounter.","Visit Name","VISIT","33","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/visit"
"3382","Perm","","","Planned study day of VISIT. Should be an integer.","Planned Study Day of Visit","VISITDY","34","Timing","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/visitdy"
"3383","Perm","","","Number that gives the planned order of the element within the arm for the element in which the observation was made.","Planned Order of Element within Arm","TAETORD","35","Timing","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/taetord"
"3384","Perm","C99079","","Epoch associated with the date/time at which the observation was made.","Epoch","EPOCH","36","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/epoch"
"3385","Exp","","ISO 8601 datetime or interval","Collection date and time of an observation.","Date/Time of Collection","URDTC","37","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urdtc"
"3386","Perm","","","Actual study day of visit/collection/exam expressed in integer days relative to the sponsor-defined RFSTDTC in Demographics.","Study Day of Visit/Collection/Exam","URDY","38","Timing","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urdy"
"3387","Perm","","","Text description of time when a measurement or observation should be taken as defined in the protocol. This may be represented as an elapsed time relative to a fixed reference point (e.g., time of last dose). See URTPTNUM and URTPTREF.","Planned Time Point Name","URTPT","39","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urtpt"
"3388","Perm","","","Numeric version of planned time point used in sorting.","Planned Time Point Number","URTPTNUM","40","Timing","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urtptnum"
"3389","Perm","","ISO 8601 duration","Planned elapsed time relative to a planned fixed reference (URTPTREF; e.g., ""PREVIOUS DOSE"", ""PREVIOUS MEAL""). This variable is useful where there are repetitive measures. Not a clock time or a date/time variable, but an interval, represented as ISO duration.","Planned Elapsed Time from Time Point Ref","URELTM","41","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/ureltm"
"3390","Perm","","","Description of the fixed reference point referred to by URELTM, URTPTNUM, and URTPT. Examples: ""PREVIOUS DOSE"", ""PREVIOUS MEAL"".","Time Point Reference","URTPTREF","42","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urtptref"
"3391","Perm","","ISO 8601 datetime or interval","Date/time for a fixed reference time point defined by URTPTREF.","Date/Time of Reference Time Point","URRFTDTC","43","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/ur/urrftdtc"
"3392","Req","","","Unique identifier for a study.","Study Identifier","STUDYID","1","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/studyid"
"3393","Req","","","Two-character abbreviation for the domain.","Domain Abbreviation","DOMAIN","2","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/domain"
"3394","Req","","","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Unique Subject Identifier","USUBJID","3","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/usubjid"
"3395","Req","","","Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.","Sequence Number","VSSEQ","4","Identifier","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/vsseq"
"3396","Perm","","","Used to tie together a block of related records in a single domain for a subject.","Group ID","VSGRPID","5","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/vsgrpid"
"3397","Perm","","","Sponsor-defined reference number. May be preprinted on the CRF as an explicit line identifier or defined in the sponsor's operational database.","Sponsor-Defined Identifier","VSSPID","6","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/vsspid"
"3398","Req","C66741","","Short name of the measurement, test, or examination described in VSTEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in VSTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). VSTESTCD cannot contain characters other than letters, numbers, or underscores. Examples: ""SYSBP"", ""DIABP"", ""BMI"".","Vital Signs Test Short Name","VSTESTCD","7","Topic","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/vstestcd"
"3399","Req","C67153","","Verbatim name of the test or examination used to obtain the measurement or finding. The value in VSTEST cannot be longer than 40 characters. Examples: ""Systolic Blood Pressure"", ""Diastolic Blood Pressure"", ""Body Mass Index"".","Vital Signs Test Name","VSTEST","8","Synonym Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/vstest"
"3400","Perm","","","Used to define a category of related records.","Category for Vital Signs","VSCAT","9","Grouping Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/vscat"
"3401","Perm","","","A further categorization of a measurement or examination.","Subcategory for Vital Signs","VSSCAT","10","Grouping Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/vsscat"
"3402","Perm","C71148","","Position of the subject during a measurement or examination. Examples: ""SUPINE"", ""STANDING"", ""SITTING"".","Vital Signs Position of Subject","VSPOS","11","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/vspos"
"3403","Exp","","","Result of the vital signs measurement as originally received or collected.","Result or Finding in Original Units","VSORRES","12","Result Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/vsorres"
"3404","Exp","C66770","","Original units in which the data were collected. The unit for VSORRES. Examples: ""in"", ""LB"", ""beats/min"".","Original Units","VSORRESU","13","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/vsorresu"
"3405","Exp","","","Contains the result value for all findings, copied or derived from VSORRES in a standard format or standard units. VSSTRESC should store all results or findings in character format; if results are numeric, they should also be stored in numeric format in VSSTRESN. For example, if a test has results ""NONE"", ""NEG"", and ""NEGATIVE"" in VSORRES, and these results effectively have the same meaning, they could be represented in standard format in VSSTRESC as ""NEGATIVE"".","Character Result/Finding in Std Format","VSSTRESC","14","Result Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/vsstresc"
"3406","Exp","","","Used for continuous or numeric results or findings in standard format; copied in numeric format from VSSTRESC. VSSTRESN should store all numeric test results or findings.","Numeric Result/Finding in Standard Units","VSSTRESN","15","Result Qualifier","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/vsstresn"
"3407","Exp","C66770","","Standardized unit used for VSSTRESC and VSSTRESN.","Standard Units","VSSTRESU","16","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/vsstresu"
"3408","Perm","C66789","","Used to indicate that a vital sign measurement was not done. Should be null if a result exists in VSORRES.","Completion Status","VSSTAT","17","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/vsstat"
"3409","Perm","","","Describes why a measurement or test was not performed. Examples: ""BROKEN EQUIPMENT"", ""SUBJECT REFUSED"". Used in conjunction with VSSTAT when value is ""NOT DONE"".","Reason Not Performed","VSREASND","18","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/vsreasnd"
"3410","Perm","C74456","","Location relevant to the collection of vital signs measurement. Example: ""ARM"" for blood pressure.","Location of Vital Signs Measurement","VSLOC","19","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/vsloc"
"3411","Perm","C99073","","Qualifier for anatomical location or specimen further detailing laterality. Examples: ""RIGHT"", ""LEFT"", ""BILATERAL"".","Laterality","VSLAT","20","Result Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/vs/vslat"
