"id:ID","alt_label","definition","extensible","identifier","label","notation","pref_label","uri"
"939","St. George's Respiratory Questionnaire Past 3 Months Version Questionnaire Test Code","St. George's Respiratory Questionnaire Past 3 Months Version test code.","false","C112449","St. George's Respiratory Questionnaire Past 3 Months Version Questionnaire Test Code","SGRQ01TC","CDISC Questionnaire SGRQ Past 3 Months Version Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C112449"
"940","St. George's Respiratory Questionnaire Past 3 Months Version Questionnaire Test Name","St. George's Respiratory Questionnaire Past 3 Months Version test name.","false","C112448","St. George's Respiratory Questionnaire Past 3 Months Version Questionnaire Test Name","SGRQ01TN","CDISC Questionnaire SGRQ Past 3 Months Version Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C112448"
"941","St. George's Respiratory Questionnaire Past 4 Weeks Version Questionnaire Test Code","St. George's Respiratory Questionnaire Past 4 Weeks Version test code.","false","C112451","St. George's Respiratory Questionnaire Past 4 Weeks Version Questionnaire Test Code","SGRQ02TC","CDISC Questionnaire SGRQ Past 4 Weeks Version Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C112451"
"942","St. George's Respiratory Questionnaire Past 4 Weeks Version Questionnaire Test Name","St. George's Respiratory Questionnaire Past 4 Weeks Version test name.","false","C112450","St. George's Respiratory Questionnaire Past 4 Weeks Version Questionnaire Test Name","SGRQ02TN","CDISC Questionnaire SGRQ Past 4 Weeks Version Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C112450"
"943","Stent Thrombosis Coronary ARC Grade Clinical Classification Test Code","Stent Thrombosis Coronary ARC Grade test code.","false","C119080","Stent Thrombosis Coronary ARC Grade Clinical Classification Test Code","STCG01TC","CDISC Clinical Classification ARC STC Grade Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C119080"
"944","Stent Thrombosis Coronary ARC Grade Clinical Classification Test Name","Stent Thrombosis Coronary ARC Grade test name.","false","C119079","Stent Thrombosis Coronary ARC Grade Clinical Classification Test Name","STCG01TN","CDISC Clinical Classification ARC STC Grade Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C119079"
"945","Stent Thrombosis, Coronary ARC Grade Responses","A terminology codelist relevant to the Academic Research Council grade for the probability that coronary artery stent thrombosis has occurred.","false","C119020","Stent Thrombosis, Coronary ARC Grade Responses","STCARCRS","CDISC SDTM ARC Coronary Stent Thrombosis Grade Responses Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C119020"
"946","Stent Thrombosis, Coronary, ARC Timing Responses","A terminology codelist relevant to the Academic Research Council grade for the timing of the stent thrombosis after stent implantation.","false","C119019","Stent Thrombosis, Coronary, ARC Timing Responses","STCTIMRS","CDISC SDTM ARC Coronary Stent Thrombosis Timing Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C119019"
"947","Study Type Response","A terminology codelist relevant to the role the study plays in determining the interventions a subject receives.","false","C99077","Study Type Response","STYPE","CDISC SDTM Study Type Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C99077"
"948","Subcategory for Disposition Event","Terminology relevant to the subcategory for disposition events.","true","C170443","Subcategory for Disposition Event","DSSCAT","CDISC SDTM Subcategory for Disposition Event Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C170443"
"949","Subject Characteristic Test Code","The test code representing each subject characteristic.","true","C74559","Subject Characteristic Test Code","SCTESTCD","CDISC SDTM Subject Characteristic Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74559"
"950","Subject Characteristic Test Name","The test name representing each subject characteristic.","true","C103330","Subject Characteristic Test Name","SCTEST","CDISC SDTM Subject Characteristic Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C103330"
"951","Subject Status Response","Terminology relevant to subject status responses.","true","C124304","Subject Status Response","SSTATRS","CDISC SDTM Subject Status Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124304"
"952","Subject Status Test Code","Terminology relevant to test codes for the subject's status, which is evaluated periodically to determine if it has changed.","true","C124305","Subject Status Test Code","SSTESTCD","CDISC SDTM Subject Status Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124305"
"953","Subject Status Test Name","Terminology relevant to test names for the subject's status, which is evaluated periodically to determine if it has changed.","true","C124306","Subject Status Test Name","SSTEST","CDISC SDTM Subject Status Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124306"
"954","Subjective Opiate Withdrawal Scale Questionnaire Test Code","Subjective Opiate Withdrawal Scale test code.","false","C101828","Subjective Opiate Withdrawal Scale Questionnaire Test Code","SOWSA1TC","CDISC Questionnaire SOWS Subjective Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101828"
"955","Subjective Opiate Withdrawal Scale Questionnaire Test Name","Subjective Opiate Withdrawal Scale test name.","false","C101829","Subjective Opiate Withdrawal Scale Questionnaire Test Name","SOWSA1TN","CDISC Questionnaire SOWS Subjective Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101829"
"956","Sudden Death Syndrome Type","A terminology codelist that describes syndromes or conditions that put a subject at risk for sudden death.","false","C101852","Sudden Death Syndrome Type","SDTHSDTP","CDISC SDTM Sudden Death Syndrome Type Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101852"
"957","Suicidal Ideation Questionnaire Test Code","Suicidal Ideation Questionnaire test code.","false","C150790","Suicidal Ideation Questionnaire Test Code","SIQ01TC","CDISC Questionnaire SIQ Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150790"
"958","Suicidal Ideation Questionnaire Test Name","Suicidal Ideation Questionnaire test name.","false","C150789","Suicidal Ideation Questionnaire Test Name","SIQ01TN","CDISC Questionnaire SIQ Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150789"
"959","Suicidal Ideation Questionnaire-JR Questionnaire Test Code","Suicidal Ideation Questionnaire-JR test code.","false","C150792","Suicidal Ideation Questionnaire-JR Questionnaire Test Code","SIQ02TC","CDISC Questionnaire SIQ-JR Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150792"
"960","Suicidal Ideation Questionnaire-JR Questionnaire Test Name","Suicidal Ideation Questionnaire-JR test name.","false","C150791","Suicidal Ideation Questionnaire-JR Questionnaire Test Name","SIQ02TN","CDISC Questionnaire SIQ-JR Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150791"
"961","Supporting Evidence for Re-Treatment","Terminology relevant to the clinical evidence to support reason for re-treatment of disease.","true","C102579","Supporting Evidence for Re-Treatment","EVDRETRT","CDISC SDTM Supporting Evidence for Re-Treatment Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C102579"
"962","Symbol Digit Modalities Test Functional Test Test Code","Symbol Digit Modalities Test test code.","false","C115396","Symbol Digit Modalities Test Functional Test Test Code","SDMT01TC","CDISC Functional Test SDMT Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C115396"
"963","Symbol Digit Modalities Test Functional Test Test Name","Symbol Digit Modalities Test test name.","false","C115395","Symbol Digit Modalities Test Functional Test Test Name","SDMT01TN","CDISC Functional Test SDMT Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C115395"
"964","Symptom Impact Questionnaire Questionnaire Test Code","Symptom Impact Questionnaire test code.","false","C103485","Symptom Impact Questionnaire Questionnaire Test Code","SIQR01TC","CDISC Questionnaire SIQR Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C103485"
"965","Symptom Impact Questionnaire Questionnaire Test Name","Symptom Impact Questionnaire test name.","false","C103484","Symptom Impact Questionnaire Questionnaire Test Name","SIQR01TN","CDISC Questionnaire SIQR Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C103484"
"966","Symptoms of Major Depressive Disorder Scale v1.0 Questionnaire Test Code","Symptoms of Major Depressive Disorder Scale v1.0 test code.","false","C154457","Symptoms of Major Depressive Disorder Scale v1.0 Questionnaire Test Code","SMDDS1TC","CDISC Questionnaire SMDDS Version 1.0 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C154457"
"967","Symptoms of Major Depressive Disorder Scale v1.0 Questionnaire Test Name","Symptoms of Major Depressive Disorder Scale v1.0 test name.","false","C154456","Symptoms of Major Depressive Disorder Scale v1.0 Questionnaire Test Name","SMDDS1TN","CDISC Questionnaire SMDDS Version 1.0 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C154456"
"968","Tanner Scale Boy Clinical Classification Test Code","Tanner Scale Boy test code.","false","C124662","Tanner Scale Boy Clinical Classification Test Code","TANN02TC","CDISC Clinical Classification Tanner Scale-Boy Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124662"
"969","Tanner Scale Boy Clinical Classification Test Name","Tanner Scale Boy test name.","false","C124661","Tanner Scale Boy Clinical Classification Test Name","TANN02TN","CDISC Clinical Classification Tanner Scale-Boy Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124661"
"970","Tanner Scale Girl Clinical Classification Test Code","Tanner Scale Girl test code.","false","C124664","Tanner Scale Girl Clinical Classification Test Code","TANN01TC","CDISC Clinical Classification Tanner Scale-Girl Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124664"
"971","Tanner Scale Girl Clinical Classification Test Name","Tanner Scale Girl test name.","false","C124663","Tanner Scale Girl Clinical Classification Test Name","TANN01TN","CDISC Clinical Classification Tanner Scale-Girl Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124663"
"972","Test Condition Response","Terminology relevant to the values that describe a textual description of any planned condition imposed on the test system at the time the test is performed.","true","C181175","Test Condition Response","TESTCOND","CDISC Test Condition Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C181175"
"973","Test Method Sensitivity","Terminology relevant to the values that describe the sensitivity of the methodology with respect to observation, detection, or quantification.","true","C179589","Test Method Sensitivity","TSTMTHSN","CDISC SDTM Test Method Sensitivity Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C179589"
"974","Test Operational Objective","A terminology codelist relevant to the description of the high-level purpose of the test at the operational level.","false","C181170","Test Operational Objective","TSTOPOBJ","CDISC Test Operational Objective Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C181170"
"975","The Body-Mass Index, Airflow Obstruction, Dyspnea, and Exercise Capacity Index Clinical Classification Test Code","The Body-Mass Index, Airflow Obstruction, Dyspnea, and Exercise Capacity Index test code.","false","C120987","The Body-Mass Index, Airflow Obstruction, Dyspnea, and Exercise Capacity Index Clinical Classification Test Code","BODE01TC","CDISC Clinical Classification BODE Index Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C120987"
"976","The Body-Mass Index, Airflow Obstruction, Dyspnea, and Exercise Capacity Index Clinical Classification Test Name","The Body-Mass Index, Airflow Obstruction, Dyspnea, and Exercise Capacity Index test name.","false","C120986","The Body-Mass Index, Airflow Obstruction, Dyspnea, and Exercise Capacity Index Clinical Classification Test Name","BODE01TN","CDISC Clinical Classification BODE Index Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C120986"
"977","The Expanded Prostate Cancer Index Composite for Clinical Practice Questionnaire Test Code","The Expanded Prostate Cancer Index Composite for Clinical Practice test code.","false","C127352","The Expanded Prostate Cancer Index Composite for Clinical Practice Questionnaire Test Code","EPIC2TC","CDISC Questionnaire EPIC-CP Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C127352"
"978","The Expanded Prostate Cancer Index Composite for Clinical Practice Questionnaire Test Name","The Expanded Prostate Cancer Index Composite for Clinical Practice test name.","false","C127351","The Expanded Prostate Cancer Index Composite for Clinical Practice Questionnaire Test Name","EPIC2TN","CDISC Questionnaire EPIC-CP Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C127351"
"979","The Expanded Prostate Cancer Index Composite Short Form Questionnaire Test Code","The Expanded Prostate Cancer Index Composite Short Form test code.","false","C127350","The Expanded Prostate Cancer Index Composite Short Form Questionnaire Test Code","EPIC1TC","CDISC Questionnaire EPIC-26 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C127350"
"980","The Expanded Prostate Cancer Index Composite Short Form Questionnaire Test Name","The Expanded Prostate Cancer Index Composite Short Form test name.","false","C127349","The Expanded Prostate Cancer Index Composite Short Form Questionnaire Test Name","EPIC1TN","CDISC Questionnaire EPIC-26 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C127349"
"981","The Functional Assessment of Cancer Therapy-General Version 4 Questionnaire Test Code","The Functional Assessment of Cancer Therapy-General Version 4 test code.","false","C127354","The Functional Assessment of Cancer Therapy-General Version 4 Questionnaire Test Code","FAC001TC","CDISC Questionnaire FACT-G Version 4 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C127354"
